Pol Year,Issue Age,Prem Term,Value
55,83,25,340
56,83,25,350
57,83,25,360
58,83,25,370
59,83,25,380
60,83,25,390
61,83,25,400
62,83,25,410
63,83,25,420
64,83,25,430
65,83,25,440
66,83,25,450
67,83,25,460
68,83,25,470
69,83,25,480
70,83,25,490
71,83,25,500
72,83,25,510
73,83,25,520
74,83,25,530
75,83,25,540
76,83,25,550
77,83,25,560
78,83,25,570
79,83,25,580
80,83,25,590
81,83,25,600
82,83,25,610
83,83,25,620
84,83,25,630
85,83,25,640
86,83,25,650
87,83,25,660
88,83,25,670
89,83,25,680
90,83,25,690
91,83,25,700
92,83,25,710
93,83,25,720
94,83,25,730
95,83,25,740
96,83,25,750
97,83,25,760
98,83,25,770
99,83,25,780
100,83,25,790
101,83,25,800
102,83,25,810
103,83,25,820
104,83,25,830
105,83,25,840
106,83,25,850
107,83,25,860
108,83,25,870
109,83,25,880
110,83,25,890
111,83,25,900
112,83,25,910
113,83,25,920
114,83,25,930
115,83,25,940
116,83,25,950
117,83,25,960
118,83,25,970
119,83,25,980
120,83,25,1000
1,84,25,0
2,84,25,0
3,84,25,0
4,84,25,0
5,84,25,0
6,84,25,10
7,84,25,15
8,84,25,20
9,84,25,25
10,84,25,30
11,84,25,35
12,84,25,40
13,84,25,45
14,84,25,50
15,84,25,55
16,84,25,60
17,84,25,65
18,84,25,70
19,84,25,75
20,84,25,80
21,84,25,85
22,84,25,90
23,84,25,95
24,84,25,100
25,84,25,105
26,84,25,110
27,84,25,115
28,84,25,120
29,84,25,125
30,84,25,130
31,84,25,135
32,84,25,140
33,84,25,145
34,84,25,150
35,84,25,155
36,84,25,160
37,84,25,165
38,84,25,170
39,84,25,180
40,84,25,190
41,84,25,200
42,84,25,210
43,84,25,220
44,84,25,230
45,84,25,240
46,84,25,250
47,84,25,260
48,84,25,270
49,84,25,280
50,84,25,290
51,84,25,300
52,84,25,310
53,84,25,320
54,84,25,330
55,84,25,340
56,84,25,350
57,84,25,360
58,84,25,370
59,84,25,380
60,84,25,390
61,84,25,400
62,84,25,410
63,84,25,420
64,84,25,430
65,84,25,440
66,84,25,450
67,84,25,460
68,84,25,470
69,84,25,480
70,84,25,490
71,84,25,500
72,84,25,510
73,84,25,520
74,84,25,530
75,84,25,540
76,84,25,550
77,84,25,560
78,84,25,570
79,84,25,580
80,84,25,590
81,84,25,600
82,84,25,610
83,84,25,620
84,84,25,630
85,84,25,640
86,84,25,650
87,84,25,660
88,84,25,670
89,84,25,680
90,84,25,690
91,84,25,700
92,84,25,710
93,84,25,720
94,84,25,730
95,84,25,740
96,84,25,750
97,84,25,760
98,84,25,770
99,84,25,780
100,84,25,790
101,84,25,800
102,84,25,810
103,84,25,820
104,84,25,830
105,84,25,840
106,84,25,850
107,84,25,860
108,84,25,870
109,84,25,880
110,84,25,890
111,84,25,900
112,84,25,910
113,84,25,920
114,84,25,930
115,84,25,940
116,84,25,950
117,84,25,960
118,84,25,970
119,84,25,980
120,84,25,1000
1,85,25,0
2,85,25,0
3,85,25,0
4,85,25,0
5,85,25,0
6,85,25,10
7,85,25,15
8,85,25,20
9,85,25,25
10,85,25,30
11,85,25,35
12,85,25,40
13,85,25,45
14,85,25,50
15,85,25,55
16,85,25,60
17,85,25,65
18,85,25,70
19,85,25,75
20,85,25,80
21,85,25,85
22,85,25,90
23,85,25,95
24,85,25,100
25,85,25,105
26,85,25,110
27,85,25,115
28,85,25,120
29,85,25,125
30,85,25,130
31,85,25,135
32,85,25,140
33,85,25,145
34,85,25,150
35,85,25,155
36,85,25,160
37,85,25,165
38,85,25,170
39,85,25,180
40,85,25,190
41,85,25,200
42,85,25,210
43,85,25,220
44,85,25,230
45,85,25,240
46,85,25,250
47,85,25,260
48,85,25,270
49,85,25,280
50,85,25,290
51,85,25,300
52,85,25,310
53,85,25,320
54,85,25,330
55,85,25,340
56,85,25,350
57,85,25,360
58,85,25,370
59,85,25,380
60,85,25,390
61,85,25,400
62,85,25,410
63,85,25,420
64,85,25,430
65,85,25,440
66,85,25,450
67,85,25,460
68,85,25,470
69,85,25,480
70,85,25,490
71,85,25,500
72,85,25,510
73,85,25,520
74,85,25,530
75,85,25,540
76,85,25,550
77,85,25,560
78,85,25,570
79,85,25,580
80,85,25,590
81,85,25,600
82,85,25,610
83,85,25,620
84,85,25,630
85,85,25,640
86,85,25,650
87,85,25,660
88,85,25,670
89,85,25,680
90,85,25,690
91,85,25,700
92,85,25,710
93,85,25,720
94,85,25,730
95,85,25,740
96,85,25,750
97,85,25,760
98,85,25,770
99,85,25,780
100,85,25,790
101,85,25,800
102,85,25,810
103,85,25,820
104,85,25,830
105,85,25,840
106,85,25,850
107,85,25,860
108,85,25,870
109,85,25,880
110,85,25,890
111,85,25,900
112,85,25,910
113,85,25,920
114,85,25,930
115,85,25,940
116,85,25,950
117,85,25,960
118,85,25,970
119,85,25,980
120,85,25,1000
1,86,25,0
2,86,25,0
3,86,25,0
4,86,25,0
5,86,25,0
6,86,25,10
7,86,25,15
8,86,25,20
9,86,25,25
10,86,25,30
11,86,25,35
12,86,25,40
13,86,25,45
14,86,25,50
15,86,25,55
16,86,25,60
17,86,25,65
18,86,25,70
19,86,25,75
20,86,25,80
21,86,25,85
22,86,25,90
23,86,25,95
24,86,25,100
25,86,25,105
26,86,25,110
27,86,25,115
28,86,25,120
29,86,25,125
30,86,25,130
31,86,25,135
32,86,25,140
33,86,25,145
34,86,25,150
35,86,25,155
36,86,25,160
37,86,25,165
38,86,25,170
39,86,25,180
40,86,25,190
41,86,25,200
42,86,25,210
43,86,25,220
44,86,25,230
45,86,25,240
46,86,25,250
47,86,25,260
48,86,25,270
49,86,25,280
50,86,25,290
51,86,25,300
52,86,25,310
53,86,25,320
54,86,25,330
55,86,25,340
56,86,25,350
57,86,25,360
58,86,25,370
59,86,25,380
60,86,25,390
61,86,25,400
62,86,25,410
63,86,25,420
64,86,25,430
65,86,25,440
66,86,25,450
67,86,25,460
68,86,25,470
69,86,25,480
70,86,25,490
71,86,25,500
72,86,25,510
73,86,25,520
74,86,25,530
75,86,25,540
76,86,25,550
77,86,25,560
78,86,25,570
79,86,25,580
80,86,25,590
81,86,25,600
82,86,25,610
83,86,25,620
84,86,25,630
85,86,25,640
86,86,25,650
87,86,25,660
88,86,25,670
89,86,25,680
90,86,25,690
91,86,25,700
92,86,25,710
93,86,25,720
94,86,25,730
95,86,25,740
96,86,25,750
97,86,25,760
98,86,25,770
99,86,25,780
100,86,25,790
101,86,25,800
102,86,25,810
103,86,25,820
104,86,25,830
105,86,25,840
106,86,25,850
107,86,25,860
108,86,25,870
109,86,25,880
110,86,25,890
111,86,25,900
112,86,25,910
113,86,25,920
114,86,25,930
115,86,25,940
116,86,25,950
117,86,25,960
118,86,25,970
119,86,25,980
120,86,25,1000
1,87,25,0
2,87,25,0
3,87,25,0
4,87,25,0
5,87,25,0
6,87,25,10
7,87,25,15
8,87,25,20
9,87,25,25
10,87,25,30
11,87,25,35
12,87,25,40
13,87,25,45
14,87,25,50
15,87,25,55
16,87,25,60
17,87,25,65
18,87,25,70
19,87,25,75
20,87,25,80
21,87,25,85
22,87,25,90
23,87,25,95
24,87,25,100
25,87,25,105
26,87,25,110
27,87,25,115
28,87,25,120
29,87,25,125
30,87,25,130
31,87,25,135
32,87,25,140
33,87,25,145
34,87,25,150
35,87,25,155
36,87,25,160
37,87,25,165
38,87,25,170
39,87,25,180
40,87,25,190
41,87,25,200
42,87,25,210
43,87,25,220
44,87,25,230
45,87,25,240
46,87,25,250
47,87,25,260
48,87,25,270
49,87,25,280
50,87,25,290
51,87,25,300
52,87,25,310
53,87,25,320
54,87,25,330
55,87,25,340
56,87,25,350
57,87,25,360
58,87,25,370
59,87,25,380
60,87,25,390
61,87,25,400
62,87,25,410
63,87,25,420
64,87,25,430
65,87,25,440
66,87,25,450
67,87,25,460
68,87,25,470
69,87,25,480
70,87,25,490
71,87,25,500
72,87,25,510
73,87,25,520
74,87,25,530
75,87,25,540
76,87,25,550
77,87,25,560
78,87,25,570
79,87,25,580
80,87,25,590
81,87,25,600
82,87,25,610
83,87,25,620
84,87,25,630
85,87,25,640
86,87,25,650
87,87,25,660
88,87,25,670
89,87,25,680
90,87,25,690
91,87,25,700
92,87,25,710
93,87,25,720
94,87,25,730
95,87,25,740
96,87,25,750
97,87,25,760
98,87,25,770
99,87,25,780
100,87,25,790
101,87,25,800
102,87,25,810
103,87,25,820
104,87,25,830
105,87,25,840
106,87,25,850
107,87,25,860
108,87,25,870
109,87,25,880
110,87,25,890
111,87,25,900
112,87,25,910
113,87,25,920
114,87,25,930
115,87,25,940
116,87,25,950
117,87,25,960
118,87,25,970
119,87,25,980
120,87,25,1000
1,88,25,0
2,88,25,0
3,88,25,0
4,88,25,0
5,88,25,0
6,88,25,10
7,88,25,15
8,88,25,20
9,88,25,25
10,88,25,30
11,88,25,35
12,88,25,40
13,88,25,45
14,88,25,50
15,88,25,55
16,88,25,60
17,88,25,65
18,88,25,70
19,88,25,75
20,88,25,80
21,88,25,85
22,88,25,90
23,88,25,95
24,88,25,100
25,88,25,105
26,88,25,110
27,88,25,115
28,88,25,120
29,88,25,125
30,88,25,130
31,88,25,135
32,88,25,140
33,88,25,145
34,88,25,150
35,88,25,155
36,88,25,160
37,88,25,165
38,88,25,170
39,88,25,180
40,88,25,190
41,88,25,200
42,88,25,210
43,88,25,220
44,88,25,230
45,88,25,240
46,88,25,250
47,88,25,260
48,88,25,270
49,88,25,280
50,88,25,290
51,88,25,300
52,88,25,310
53,88,25,320
54,88,25,330
55,88,25,340
56,88,25,350
57,88,25,360
58,88,25,370
59,88,25,380
60,88,25,390
61,88,25,400
62,88,25,410
63,88,25,420
64,88,25,430
65,88,25,440
66,88,25,450
67,88,25,460
68,88,25,470
69,88,25,480
70,88,25,490
71,88,25,500
72,88,25,510
73,88,25,520
74,88,25,530
75,88,25,540
76,88,25,550
77,88,25,560
78,88,25,570
79,88,25,580
80,88,25,590
81,88,25,600
82,88,25,610
83,88,25,620
84,88,25,630
85,88,25,640
86,88,25,650
87,88,25,660
88,88,25,670
89,88,25,680
90,88,25,690
91,88,25,700
92,88,25,710
93,88,25,720
94,88,25,730
95,88,25,740
96,88,25,750
97,88,25,760
98,88,25,770
99,88,25,780
100,88,25,790
101,88,25,800
102,88,25,810
103,88,25,820
104,88,25,830
105,88,25,840
106,88,25,850
107,88,25,860
108,88,25,870
109,88,25,880
110,88,25,890
111,88,25,900
112,88,25,910
113,88,25,920
114,88,25,930
115,88,25,940
116,88,25,950
117,88,25,960
118,88,25,970
119,88,25,980
120,88,25,1000
1,89,25,0
2,89,25,0
3,89,25,0
4,89,25,0
5,89,25,0
6,89,25,10
7,89,25,15
8,89,25,20
9,89,25,25
10,89,25,30
11,89,25,35
12,89,25,40
13,89,25,45
14,89,25,50
15,89,25,55
16,89,25,60
17,89,25,65
18,89,25,70
19,89,25,75
20,89,25,80
21,89,25,85
22,89,25,90
23,89,25,95
24,89,25,100
25,89,25,105
26,89,25,110
27,89,25,115
28,89,25,120
29,89,25,125
30,89,25,130
31,89,25,135
32,89,25,140
33,89,25,145
34,89,25,150
35,89,25,155
36,89,25,160
37,89,25,165
38,89,25,170
39,89,25,180
40,89,25,190
41,89,25,200
42,89,25,210
43,89,25,220
44,89,25,230
45,89,25,240
46,89,25,250
47,89,25,260
48,89,25,270
49,89,25,280
50,89,25,290
51,89,25,300
52,89,25,310
53,89,25,320
54,89,25,330
55,89,25,340
56,89,25,350
57,89,25,360
58,89,25,370
59,89,25,380
60,89,25,390
61,89,25,400
62,89,25,410
63,89,25,420
64,89,25,430
65,89,25,440
66,89,25,450
67,89,25,460
68,89,25,470
69,89,25,480
70,89,25,490
71,89,25,500
72,89,25,510
73,89,25,520
74,89,25,530
75,89,25,540
76,89,25,550
77,89,25,560
78,89,25,570
79,89,25,580
80,89,25,590
81,89,25,600
82,89,25,610
83,89,25,620
84,89,25,630
85,89,25,640
86,89,25,650
87,89,25,660
88,89,25,670
89,89,25,680
90,89,25,690
91,89,25,700
92,89,25,710
93,89,25,720
94,89,25,730
95,89,25,740
96,89,25,750
97,89,25,760
98,89,25,770
99,89,25,780
100,89,25,790
101,89,25,800
102,89,25,810
103,89,25,820
104,89,25,830
105,89,25,840
106,89,25,850
107,89,25,860
108,89,25,870
109,89,25,880
110,89,25,890
111,89,25,900
112,89,25,910
113,89,25,920
114,89,25,930
115,89,25,940
116,89,25,950
117,89,25,960
118,89,25,970
119,89,25,980
120,89,25,1000
1,90,25,0
2,90,25,0
3,90,25,0
4,90,25,0
5,90,25,0
6,90,25,10
7,90,25,15
8,90,25,20
9,90,25,25
10,90,25,30
11,90,25,35
12,90,25,40
13,90,25,45
14,90,25,50
15,90,25,55
16,90,25,60
17,90,25,65
18,90,25,70
19,90,25,75
20,90,25,80
21,90,25,85
22,90,25,90
23,90,25,95
24,90,25,100
25,90,25,105
26,90,25,110
27,90,25,115
28,90,25,120
29,90,25,125
30,90,25,130
31,90,25,135
32,90,25,140
33,90,25,145
34,90,25,150
35,90,25,155
36,90,25,160
37,90,25,165
38,90,25,170
39,90,25,180
40,90,25,190
41,90,25,200
42,90,25,210
43,90,25,220
44,90,25,230
45,90,25,240
46,90,25,250
47,90,25,260
48,90,25,270
49,90,25,280
50,90,25,290
51,90,25,300
52,90,25,310
53,90,25,320
54,90,25,330
55,90,25,340
56,90,25,350
57,90,25,360
58,90,25,370
59,90,25,380
60,90,25,390
61,90,25,400
62,90,25,410
63,90,25,420
64,90,25,430
65,90,25,440
66,90,25,450
67,90,25,460
68,90,25,470
69,90,25,480
70,90,25,490
71,90,25,500
72,90,25,510
73,90,25,520
74,90,25,530
75,90,25,540
76,90,25,550
77,90,25,560
78,90,25,570
79,90,25,580
80,90,25,590
81,90,25,600
82,90,25,610
83,90,25,620
84,90,25,630
85,90,25,640
86,90,25,650
87,90,25,660
88,90,25,670
89,90,25,680
90,90,25,690
91,90,25,700
92,90,25,710
93,90,25,720
94,90,25,730
95,90,25,740
96,90,25,750
97,90,25,760
98,90,25,770
99,90,25,780
100,90,25,790
101,90,25,800
102,90,25,810
103,90,25,820
104,90,25,830
105,90,25,840
106,90,25,850
107,90,25,860
108,90,25,870
109,90,25,880
110,90,25,890
111,90,25,900
112,90,25,910
113,90,25,920
114,90,25,930
115,90,25,940
116,90,25,950
117,90,25,960
118,90,25,970
119,90,25,980
120,90,25,1000
1,91,25,0
2,91,25,0
3,91,25,0
4,91,25,0
5,91,25,0
6,91,25,10
7,91,25,15
8,91,25,20
9,91,25,25
10,91,25,30
11,91,25,35
12,91,25,40
13,91,25,45
14,91,25,50
15,91,25,55
16,91,25,60
17,91,25,65
18,91,25,70
19,91,25,75
20,91,25,80
21,91,25,85
22,91,25,90
23,91,25,95
24,91,25,100
25,91,25,105
26,91,25,110
27,91,25,115
28,91,25,120
29,91,25,125
30,91,25,130
31,91,25,135
32,91,25,140
33,91,25,145
34,91,25,150
35,91,25,155
36,91,25,160
37,91,25,165
38,91,25,170
39,91,25,180
40,91,25,190
41,91,25,200
42,91,25,210
43,91,25,220
44,91,25,230
45,91,25,240
46,91,25,250
47,91,25,260
48,91,25,270
49,91,25,280
50,91,25,290
51,91,25,300
52,91,25,310
53,91,25,320
54,91,25,330
55,91,25,340
56,91,25,350
57,91,25,360
58,91,25,370
59,91,25,380
60,91,25,390
61,91,25,400
62,91,25,410
63,91,25,420
64,91,25,430
65,91,25,440
66,91,25,450
67,91,25,460
68,91,25,470
69,91,25,480
70,91,25,490
71,91,25,500
72,91,25,510
73,91,25,520
74,91,25,530
75,91,25,540
76,91,25,550
77,91,25,560
78,91,25,570
79,91,25,580
80,91,25,590
81,91,25,600
82,91,25,610
83,91,25,620
84,91,25,630
85,91,25,640
86,91,25,650
87,91,25,660
88,91,25,670
89,91,25,680
90,91,25,690
91,91,25,700
92,91,25,710
93,91,25,720
94,91,25,730
95,91,25,740
96,91,25,750
97,91,25,760
98,91,25,770
99,91,25,780
100,91,25,790
101,91,25,800
102,91,25,810
103,91,25,820
104,91,25,830
105,91,25,840
106,91,25,850
107,91,25,860
108,91,25,870
109,91,25,880
110,91,25,890
111,91,25,900
112,91,25,910
113,91,25,920
114,91,25,930
115,91,25,940
116,91,25,950
117,91,25,960
118,91,25,970
119,91,25,980
120,91,25,1000
1,92,25,0
2,92,25,0
3,92,25,0
4,92,25,0
5,92,25,0
6,92,25,10
7,92,25,15
8,92,25,20
9,92,25,25
10,92,25,30
11,92,25,35
12,92,25,40
13,92,25,45
14,92,25,50
15,92,25,55
16,92,25,60
17,92,25,65
18,92,25,70
19,92,25,75
20,92,25,80
21,92,25,85
22,92,25,90
23,92,25,95
24,92,25,100
25,92,25,105
26,92,25,110
27,92,25,115
28,92,25,120
29,92,25,125
30,92,25,130
31,92,25,135
32,92,25,140
33,92,25,145
34,92,25,150
35,92,25,155
36,92,25,160
37,92,25,165
38,92,25,170
39,92,25,180
40,92,25,190
41,92,25,200
42,92,25,210
43,92,25,220
44,92,25,230
45,92,25,240
46,92,25,250
47,92,25,260
48,92,25,270
49,92,25,280
50,92,25,290
51,92,25,300
52,92,25,310
53,92,25,320
54,92,25,330
55,92,25,340
56,92,25,350
57,92,25,360
58,92,25,370
59,92,25,380
60,92,25,390
61,92,25,400
62,92,25,410
63,92,25,420
64,92,25,430
65,92,25,440
66,92,25,450
67,92,25,460
68,92,25,470
69,92,25,480
70,92,25,490
71,92,25,500
72,92,25,510
73,92,25,520
74,92,25,530
75,92,25,540
76,92,25,550
77,92,25,560
78,92,25,570
79,92,25,580
80,92,25,590
81,92,25,600
82,92,25,610
83,92,25,620
84,92,25,630
85,92,25,640
86,92,25,650
87,92,25,660
88,92,25,670
89,92,25,680
90,92,25,690
91,92,25,700
92,92,25,710
93,92,25,720
94,92,25,730
95,92,25,740
96,92,25,750
97,92,25,760
98,92,25,770
99,92,25,780
100,92,25,790
101,92,25,800
102,92,25,810
103,92,25,820
104,92,25,830
105,92,25,840
106,92,25,850
107,92,25,860
108,92,25,870
109,92,25,880
110,92,25,890
111,92,25,900
112,92,25,910
113,92,25,920
114,92,25,930
115,92,25,940
116,92,25,950
117,92,25,960
118,92,25,970
119,92,25,980
120,92,25,1000
1,93,25,0
2,93,25,0
3,93,25,0
4,93,25,0
5,93,25,0
6,93,25,10
7,93,25,15
8,93,25,20
9,93,25,25
10,93,25,30
11,93,25,35
12,93,25,40
13,93,25,45
14,93,25,50
15,93,25,55
16,93,25,60
17,93,25,65
18,93,25,70
19,93,25,75
20,93,25,80
21,93,25,85
22,93,25,90
23,93,25,95
24,93,25,100
25,93,25,105
26,93,25,110
27,93,25,115
28,93,25,120
29,93,25,125
30,93,25,130
31,93,25,135
32,93,25,140
33,93,25,145
34,93,25,150
35,93,25,155
36,93,25,160
37,93,25,165
38,93,25,170
39,93,25,180
40,93,25,190
41,93,25,200
42,93,25,210
43,93,25,220
44,93,25,230
45,93,25,240
46,93,25,250
47,93,25,260
48,93,25,270
49,93,25,280
50,93,25,290
51,93,25,300
52,93,25,310
53,93,25,320
54,93,25,330
55,93,25,340
56,93,25,350
57,93,25,360
58,93,25,370
59,93,25,380
60,93,25,390
61,93,25,400
62,93,25,410
63,93,25,420
64,93,25,430
65,93,25,440
66,93,25,450
67,93,25,460
68,93,25,470
69,93,25,480
70,93,25,490
71,93,25,500
72,93,25,510
73,93,25,520
74,93,25,530
75,93,25,540
76,93,25,550
77,93,25,560
78,93,25,570
79,93,25,580
80,93,25,590
81,93,25,600
82,93,25,610
83,93,25,620
84,93,25,630
85,93,25,640
86,93,25,650
87,93,25,660
88,93,25,670
89,93,25,680
90,93,25,690
91,93,25,700
92,93,25,710
93,93,25,720
94,93,25,730
95,93,25,740
96,93,25,750
97,93,25,760
98,93,25,770
99,93,25,780
100,93,25,790
101,93,25,800
102,93,25,810
103,93,25,820
104,93,25,830
105,93,25,840
106,93,25,850
107,93,25,860
108,93,25,870
109,93,25,880
110,93,25,890
111,93,25,900
112,93,25,910
113,93,25,920
114,93,25,930
115,93,25,940
116,93,25,950
117,93,25,960
118,93,25,970
119,93,25,980
120,93,25,1000
1,94,25,0
2,94,25,0
3,94,25,0
4,94,25,0
5,94,25,0
6,94,25,10
7,94,25,15
8,94,25,20
9,94,25,25
10,94,25,30
11,94,25,35
12,94,25,40
13,94,25,45
14,94,25,50
15,94,25,55
16,94,25,60
17,94,25,65
18,94,25,70
19,94,25,75
20,94,25,80
21,94,25,85
22,94,25,90
23,94,25,95
24,94,25,100
25,94,25,105
26,94,25,110
27,94,25,115
28,94,25,120
29,94,25,125
30,94,25,130
31,94,25,135
32,94,25,140
33,94,25,145
34,94,25,150
35,94,25,155
36,94,25,160
37,94,25,165
38,94,25,170
39,94,25,180
40,94,25,190
41,94,25,200
42,94,25,210
43,94,25,220
44,94,25,230
45,94,25,240
46,94,25,250
47,94,25,260
48,94,25,270
49,94,25,280
50,94,25,290
51,94,25,300
52,94,25,310
53,94,25,320
54,94,25,330
55,94,25,340
56,94,25,350
57,94,25,360
58,94,25,370
59,94,25,380
60,94,25,390
61,94,25,400
62,94,25,410
63,94,25,420
64,94,25,430
65,94,25,440
66,94,25,450
67,94,25,460
68,94,25,470
69,94,25,480
70,94,25,490
71,94,25,500
72,94,25,510
73,94,25,520
74,94,25,530
75,94,25,540
76,94,25,550
77,94,25,560
78,94,25,570
79,94,25,580
80,94,25,590
81,94,25,600
82,94,25,610
83,94,25,620
84,94,25,630
85,94,25,640
86,94,25,650
87,94,25,660
88,94,25,670
89,94,25,680
90,94,25,690
91,94,25,700
92,94,25,710
93,94,25,720
94,94,25,730
95,94,25,740
96,94,25,750
97,94,25,760
98,94,25,770
99,94,25,780
100,94,25,790
101,94,25,800
102,94,25,810
103,94,25,820
104,94,25,830
105,94,25,840
106,94,25,850
107,94,25,860
108,94,25,870
109,94,25,880
110,94,25,890
111,94,25,900
112,94,25,910
113,94,25,920
114,94,25,930
115,94,25,940
116,94,25,950
117,94,25,960
118,94,25,970
119,94,25,980
120,94,25,1000
1,95,25,0
2,95,25,0
3,95,25,0
4,95,25,0
5,95,25,0
6,95,25,10
7,95,25,15
8,95,25,20
9,95,25,25
10,95,25,30
11,95,25,35
12,95,25,40
13,95,25,45
14,95,25,50
15,95,25,55
16,95,25,60
17,95,25,65
18,95,25,70
19,95,25,75
20,95,25,80
21,95,25,85
22,95,25,90
23,95,25,95
24,95,25,100
25,95,25,105
26,95,25,110
27,95,25,115
28,95,25,120
29,95,25,125
30,95,25,130
31,95,25,135
32,95,25,140
33,95,25,145
34,95,25,150
35,95,25,155
36,95,25,160
37,95,25,165
38,95,25,170
39,95,25,180
40,95,25,190
41,95,25,200
42,95,25,210
43,95,25,220
44,95,25,230
45,95,25,240
46,95,25,250
47,95,25,260
48,95,25,270
49,95,25,280
50,95,25,290
51,95,25,300
52,95,25,310
53,95,25,320
54,95,25,330
55,95,25,340
56,95,25,350
57,95,25,360
58,95,25,370
59,95,25,380
60,95,25,390
61,95,25,400
62,95,25,410
63,95,25,420
64,95,25,430
65,95,25,440
66,95,25,450
67,95,25,460
68,95,25,470
69,95,25,480
70,95,25,490
71,95,25,500
72,95,25,510
73,95,25,520
74,95,25,530
75,95,25,540
76,95,25,550
77,95,25,560
78,95,25,570
79,95,25,580
80,95,25,590
81,95,25,600
82,95,25,610
83,95,25,620
84,95,25,630
85,95,25,640
86,95,25,650
87,95,25,660
88,95,25,670
89,95,25,680
90,95,25,690
91,95,25,700
92,95,25,710
93,95,25,720
94,95,25,730
95,95,25,740
96,95,25,750
97,95,25,760
98,95,25,770
99,95,25,780
100,95,25,790
101,95,25,800
102,95,25,810
103,95,25,820
104,95,25,830
105,95,25,840
106,95,25,850
107,95,25,860
108,95,25,870
109,95,25,880
110,95,25,890
111,95,25,900
112,95,25,910
113,95,25,920
114,95,25,930
115,95,25,940
116,95,25,950
117,95,25,960
118,95,25,970
119,95,25,980
120,95,25,1000
1,96,25,0
2,96,25,0
3,96,25,0
4,96,25,0
5,96,25,0
6,96,25,10
7,96,25,15
8,96,25,20
9,96,25,25
10,96,25,30
11,96,25,35
12,96,25,40
13,96,25,45
14,96,25,50
15,96,25,55
16,96,25,60
17,96,25,65
18,96,25,70
19,96,25,75
20,96,25,80
21,96,25,85
22,96,25,90
23,96,25,95
24,96,25,100
25,96,25,105
26,96,25,110
27,96,25,115
28,96,25,120
29,96,25,125
30,96,25,130
31,96,25,135
32,96,25,140
33,96,25,145
34,96,25,150
35,96,25,155
36,96,25,160
37,96,25,165
38,96,25,170
39,96,25,180
40,96,25,190
41,96,25,200
42,96,25,210
43,96,25,220
44,96,25,230
45,96,25,240
46,96,25,250
47,96,25,260
48,96,25,270
49,96,25,280
50,96,25,290
51,96,25,300
52,96,25,310
53,96,25,320
54,96,25,330
55,96,25,340
56,96,25,350
57,96,25,360
58,96,25,370
59,96,25,380
60,96,25,390
61,96,25,400
62,96,25,410
63,96,25,420
64,96,25,430
65,96,25,440
66,96,25,450
67,96,25,460
68,96,25,470
69,96,25,480
70,96,25,490
71,96,25,500
72,96,25,510
73,96,25,520
74,96,25,530
75,96,25,540
76,96,25,550
77,96,25,560
78,96,25,570
79,96,25,580
80,96,25,590
81,96,25,600
82,96,25,610
83,96,25,620
84,96,25,630
85,96,25,640
86,96,25,650
87,96,25,660
88,96,25,670
89,96,25,680
90,96,25,690
91,96,25,700
92,96,25,710
93,96,25,720
94,96,25,730
95,96,25,740
96,96,25,750
97,96,25,760
98,96,25,770
99,96,25,780
100,96,25,790
101,96,25,800
102,96,25,810
103,96,25,820
104,96,25,830
105,96,25,840
106,96,25,850
107,96,25,860
108,96,25,870
109,96,25,880
110,96,25,890
111,96,25,900
112,96,25,910
113,96,25,920
114,96,25,930
115,96,25,940
116,96,25,950
117,96,25,960
118,96,25,970
119,96,25,980
120,96,25,1000
1,97,25,0
2,97,25,0
3,97,25,0
4,97,25,0
5,97,25,0
6,97,25,10
7,97,25,15
8,97,25,20
9,97,25,25
10,97,25,30
11,97,25,35
12,97,25,40
13,97,25,45
14,97,25,50
15,97,25,55
16,97,25,60
17,97,25,65
18,97,25,70
19,97,25,75
20,97,25,80
21,97,25,85
22,97,25,90
23,97,25,95
24,97,25,100
25,97,25,105
26,97,25,110
27,97,25,115
28,97,25,120
29,97,25,125
30,97,25,130
31,97,25,135
32,97,25,140
33,97,25,145
34,97,25,150
35,97,25,155
36,97,25,160
37,97,25,165
38,97,25,170
39,97,25,180
40,97,25,190
41,97,25,200
42,97,25,210
43,97,25,220
44,97,25,230
45,97,25,240
46,97,25,250
47,97,25,260
48,97,25,270
49,97,25,280
50,97,25,290
51,97,25,300
52,97,25,310
53,97,25,320
54,97,25,330
55,97,25,340
56,97,25,350
57,97,25,360
58,97,25,370
59,97,25,380
60,97,25,390
61,97,25,400
62,97,25,410
63,97,25,420
64,97,25,430
65,97,25,440
66,97,25,450
67,97,25,460
68,97,25,470
69,97,25,480
70,97,25,490
71,97,25,500
72,97,25,510
73,97,25,520
74,97,25,530
75,97,25,540
76,97,25,550
77,97,25,560
78,97,25,570
79,97,25,580
80,97,25,590
81,97,25,600
82,97,25,610
83,97,25,620
84,97,25,630
85,97,25,640
86,97,25,650
87,97,25,660
88,97,25,670
89,97,25,680
90,97,25,690
91,97,25,700
92,97,25,710
93,97,25,720
94,97,25,730
95,97,25,740
96,97,25,750
97,97,25,760
98,97,25,770
99,97,25,780
100,97,25,790
101,97,25,800
102,97,25,810
103,97,25,820
104,97,25,830
105,97,25,840
106,97,25,850
107,97,25,860
108,97,25,870
109,97,25,880
110,97,25,890
111,97,25,900
112,97,25,910
113,97,25,920
114,97,25,930
115,97,25,940
116,97,25,950
117,97,25,960
118,97,25,970
119,97,25,980
